word,sum,min,max
infusion,30.427748137465258,1.7333886476910685,6.912286980317263
insulate,38.16742848272466,2.919258786629842,10.225981622919852
dispel,88.56190248577862,6.958150820393041,24.825521719623268
outdo,35.962244747569926,4.561454426702105,7.435986082848642
consign,74.52636395487583,4.174890492235824,31.144745430072824
radical,313.8110867488945,19.86041737569861,79.68046200743224
sure,4418.824302814497,555.4146268362988,850.6725941864959
pasture,192.26268432187734,18.844827850804933,43.051695237167365
philosopher,380.72446816929636,18.40044328059493,128.3028099782348
impair,123.7708894944834,9.354847214083978,42.65476004553452
defensive,186.14052920021865,17.206391784338134,56.515647218970145
financial,702.2270128605526,15.120999592861443,189.4936406753705
body,4760.137063774683,675.1171959137648,907.4201797661458
speculate,124.07632111646876,15.685215995580156,28.478029200471834
bewilder,222.52067989067052,12.98854819806701,56.74764633841108
illicit,35.68541725862852,2.898700991745949,9.354847214083978
dove,169.6515005738703,16.31299803447702,45.36299877858433
trouble,2291.136035276342,269.2031239623174,505.7099817242605
struggle,1588.8305916060258,219.53744046626446,327.4417235676097
hoe,80.24698642950992,8.195290236808109,19.398998944761352
miscarriage,22.2115080257291,1.4493504958729746,5.995374568520387
steer,225.02822238413626,29.564939502460433,46.61961049663338
great,16194.527126104816,1246.4367502930734,3887.41816976391
volatile,47.162329921176536,4.482094298663999,14.601638062041587
peel,198.32239347962513,13.623207670939262,78.70441705733462
creative,230.22035309754537,9.027462443499369,82.87930754957046
voyage,412.28407801683875,21.647580330111687,129.3183995031285
emulate,43.97879631015805,4.597248152571964,9.817365407305564
proverbial,36.679480562297776,3.626234618056685,9.817365407305564
causeway,32.81707130535316,2.3865495874007463,11.622857896005439
curtain,611.0616288459945,76.07578230296392,132.94337280552367
stirrup,48.20009420077591,3.7110137708762885,13.87972350688028
tranquil,117.30804482871764,6.339648525246993,45.250155498040584
astronomical,52.941174527280594,5.30363418555588,12.969828796401746
bereavement,32.91202432380605,1.884118095316379,10.381581810024276
corrective,26.54652202863509,3.1216779911110217,5.826150286344408
unsatisfactory,66.24415747062373,2.7832603281572164,15.905692621375206
procedure,351.66248687179467,12.864133981986601,109.43976077295076
